time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 13,label
8.928605,-0.0387,-0.0935,0.9914,-0.0149,0.0635,-0.0655,0.0192,0.008,0.0121,0.6938,-43.2375,-11.0625,,adl
8.938469,-0.0387,-0.0935,0.9914,0.0034,0.0839,-0.0106,0.0192,0.008,0.0121,0.6938,-43.2375,-11.0625,,adl
8.944794,-0.0387,-0.0935,0.9914,0.0034,0.0839,-0.0106,0.0192,0.008,0.0121,1.0875,-43.125,-11.4938,,adl
8.956983,-0.0387,-0.0935,0.9914,0.0034,0.0839,-0.0106,0.0107,-0.0103,0.0267,1.0875,-43.125,-11.4938,,adl
8.958913,-0.0387,-0.0935,0.9914,0.1023,0.0774,0.116,0.0107,-0.0103,0.0267,1.0875,-43.125,-11.4938,,adl
8.976519,-0.0248,-0.0889,0.9914,0.1023,0.0774,0.116,0.0107,-0.0103,0.0267,1.0875,-43.125,-11.4938,,adl
8.977875,-0.0248,-0.0889,0.9914,0.1102,0.1315,-0.0258,0.0107,-0.0103,0.0267,1.0875,-43.125,-11.4938,,adl
8.995559,-0.0248,-0.0889,0.9914,0.1086,0.107,-0.0215,0.0107,-0.0103,0.0267,1.0875,-43.125,-11.4938,,adl
9.003834,-0.0248,-0.0889,0.9914,0.1086,0.107,-0.0215,0.0107,-0.0103,0.0267,0.9938,-43.0312,-11.2875,,adl
9.015523,-0.0248,-0.0889,0.9914,0.0751,0.0993,-0.0215,0.0107,-0.0103,0.0267,0.9938,-43.0312,-11.2875,,adl
9.018543,-0.0248,-0.0889,0.9914,0.0751,0.0993,-0.0215,-0.0003,0.0177,0.0133,0.9938,-43.0312,-11.2875,,adl
9.023431,-0.0318,-0.0945,0.9995,0.0751,0.0993,-0.0215,-0.0003,0.0177,0.0133,0.9938,-43.0312,-11.2875,,adl
9.035587,-0.0318,-0.0945,0.9995,0.0368,0.0599,0.1102,-0.0003,0.0177,0.0133,0.9938,-43.0312,-11.2875,,adl
9.05404,-0.0318,-0.0945,0.9995,0.029,0.0493,0.1885,-0.0003,0.0177,0.0133,0.9938,-43.0312,-11.2875,,adl
9.064249,-0.0318,-0.0945,0.9995,0.029,0.0493,0.1885,-0.0003,0.0177,0.0133,0.9938,-43.125,-11.2875,,adl
9.072127,-0.0385,-0.1031,1.0034,0.029,0.0493,0.1885,-0.0003,0.0177,0.0133,0.9938,-43.125,-11.2875,,adl
9.07577,-0.0385,-0.1031,1.0034,-0.0556,-0.0178,0.0893,-0.0003,0.0177,0.0133,0.9938,-43.125,-11.2875,,adl
9.080616,-0.0385,-0.1031,1.0034,-0.0556,-0.0178,0.0893,0.0168,-0.1093,-0.0136,0.9938,-43.125,-11.2875,,adl
9.091254,-0.0385,-0.1031,1.0034,-0.0043,0.0113,0.2777,0.0168,-0.1093,-0.0136,0.9938,-43.125,-11.2875,,adl
9.110959,-0.0385,-0.1031,1.0034,0.1038,0.0696,0.5759,0.0168,-0.1093,-0.0136,0.9938,-43.125,-11.2875,,adl
9.119637,-0.0164,-0.095,1.0584,0.1038,0.0696,0.5759,0.0168,-0.1093,-0.0136,0.9938,-43.125,-11.2875,,adl
9.125674,-0.0164,-0.095,1.0584,0.1038,0.0696,0.5759,0.0168,-0.1093,-0.0136,0.6938,-43.125,-11.0625,,adl
9.130376,-0.0164,-0.095,1.0584,0.16,0.0035,0.5261,0.0168,-0.1093,-0.0136,0.6938,-43.125,-11.0625,,adl
9.143682,-0.0164,-0.095,1.0584,0.16,0.0035,0.5261,0.1488,0.0177,-0.0038,0.6938,-43.125,-11.0625,,adl
9.148702,-0.0164,-0.095,1.0584,0.0842,0.082,0.2529,0.1488,0.0177,-0.0038,0.6938,-43.125,-11.0625,,adl
9.167224,-0.0248,-0.0877,0.9799,0.0842,0.082,0.2529,0.1488,0.0177,-0.0038,0.6938,-43.125,-11.0625,,adl
9.170752,-0.0248,-0.0877,0.9799,0.0633,0.0479,-0.1493,0.1488,0.0177,-0.0038,0.6938,-43.125,-11.0625,,adl
9.183127,-0.0248,-0.0877,0.9799,0.0633,0.0479,-0.1493,0.1488,0.0177,-0.0038,0.9938,-43.4625,-10.6688,,adl
9.186641,-0.0248,-0.0877,0.9799,0.0202,0.1218,-0.2538,0.1488,0.0177,-0.0038,0.9938,-43.4625,-10.6688,,adl
9.205954,-0.0248,-0.0877,0.9799,0.0202,0.1218,-0.2538,0.1,0.1423,0.0059,0.9938,-43.4625,-10.6688,,adl
9.210021,-0.0248,-0.0877,0.9799,0.0836,0.1078,-0.2787,0.1,0.1423,0.0059,0.9938,-43.4625,-10.6688,,adl
9.216623,-0.0318,-0.0707,0.9585,0.0836,0.1078,-0.2787,0.1,0.1423,0.0059,0.9938,-43.4625,-10.6688,,adl
9.224686,-0.0318,-0.0707,0.9585,0.0503,0.1728,-0.5402,0.1,0.1423,0.0059,0.9938,-43.4625,-10.6688,,adl
9.242925,-0.0318,-0.0707,0.9585,0.0503,0.1728,-0.5402,0.1,0.1423,0.0059,0.7125,-43.4438,-10.65,,adl
9.244476,-0.0318,-0.0707,0.9585,0.0866,0.1345,-0.509,0.1,0.1423,0.0059,0.7125,-43.4438,-10.65,,adl
9.263033,-0.0336,-0.0686,0.9489,0.0866,0.1345,-0.509,0.1,0.1423,0.0059,0.7125,-43.4438,-10.65,,adl
9.267168,-0.0336,-0.0686,0.9489,0.0812,0.1669,-0.4556,0.1,0.1423,0.0059,0.7125,-43.4438,-10.65,,adl
9.270251,-0.0336,-0.0686,0.9489,0.0812,0.1669,-0.4556,-0.0503,0.008,-0.0161,0.7125,-43.4438,-10.65,,adl
9.282412,-0.0336,-0.0686,0.9489,0.0935,0.1351,-0.3135,-0.0503,0.008,-0.0161,0.7125,-43.4438,-10.65,,adl
9.301534,-0.0336,-0.0686,0.9489,-0.0185,0.1289,-0.2481,-0.0503,0.008,-0.0161,0.7125,-43.4438,-10.65,,adl
9.303515,-0.0336,-0.0686,0.9489,-0.0185,0.1289,-0.2481,-0.0503,0.008,-0.0161,1.0125,-43.5563,-10.5563,,adl
9.310514,-0.0411,-0.0788,0.9748,-0.0185,0.1289,-0.2481,-0.0503,0.008,-0.0161,1.0125,-43.5563,-10.5563,,adl
9.321631,-0.0411,-0.0788,0.9748,0.0033,0.0546,-0.0937,-0.0503,0.008,-0.0161,1.0125,-43.5563,-10.5563,,adl
9.329843,-0.0411,-0.0788,0.9748,0.0033,0.0546,-0.0937,-0.1213,-0.1068,-0.0124,1.0125,-43.5563,-10.5563,,adl
9.34053,-0.0411,-0.0788,0.9748,-0.0208,0.0539,0.1112,-0.1213,-0.1068,-0.0124,1.0125,-43.5563,-10.5563,,adl
9.358266,-0.0292,-0.0945,1.0279,-0.0208,0.0539,0.1112,-0.1213,-0.1068,-0.0124,1.0125,-43.5563,-10.5563,,adl
9.360025,-0.0292,-0.0945,1.0279,0.0413,0.0077,0.3232,-0.1213,-0.1068,-0.0124,1.0125,-43.5563,-10.5563,,adl
9.365534,-0.0292,-0.0945,1.0279,0.0413,0.0077,0.3232,-0.1213,-0.1068,-0.0124,0.8813,-43.0688,-10.65,,adl
9.378627,-0.0292,-0.0945,1.0279,-0.0401,0.0358,0.4531,-0.1213,-0.1068,-0.0124,0.8813,-43.0688,-10.65,,adl
9.392689,-0.0292,-0.0945,1.0279,-0.0401,0.0358,0.4531,-0.0271,-0.1496,-0.0307,0.8813,-43.0688,-10.65,,adl
9.397635,-0.0292,-0.0945,1.0279,-0.1096,0.0135,0.4385,-0.0271,-0.1496,-0.0307,0.8813,-43.0688,-10.65,,adl
9.407011,-0.0401,-0.0977,1.0412,-0.1096,0.0135,0.4385,-0.0271,-0.1496,-0.0307,0.8813,-43.0688,-10.65,,adl
9.416556,-0.0401,-0.0977,1.0412,-0.1602,-0.0544,0.3688,-0.0271,-0.1496,-0.0307,0.8813,-43.0688,-10.65,,adl
9.425457,-0.0401,-0.0977,1.0412,-0.1602,-0.0544,0.3688,-0.0271,-0.1496,-0.0307,0.6188,-43.6125,-11.175,,adl
9.436266,-0.0401,-0.0977,1.0412,-0.1215,-0.0686,0.2057,-0.0271,-0.1496,-0.0307,0.6188,-43.6125,-11.175,,adl
9.453866,-0.0326,-0.0973,1.0112,-0.1215,-0.0686,0.2057,-0.0271,-0.1496,-0.0307,0.6188,-43.6125,-11.175,,adl
9.455595,-0.0326,-0.0973,1.0112,-0.1215,-0.0686,0.2057,0.0485,0.0678,0.0682,0.6188,-43.6125,-11.175,,adl
9.457042,-0.0326,-0.0973,1.0112,-0.0702,-0.003,0.1598,0.0485,0.0678,0.0682,0.6188,-43.6125,-11.175,,adl
9.474308,-0.0326,-0.0973,1.0112,0.0256,0.0693,0.1543,0.0485,0.0678,0.0682,0.6188,-43.6125,-11.175,,adl
9.483476,-0.0326,-0.0973,1.0112,0.0256,0.0693,0.1543,0.0485,0.0678,0.0682,0.5063,-43.2188,-11.175,,adl
9.492794,-0.0326,-0.0973,1.0112,0.0686,0.1457,-0.0505,0.0485,0.0678,0.0682,0.5063,-43.2188,-11.175,,adl
9.502591,-0.018,-0.0781,0.9827,0.0686,0.1457,-0.0505,0.0485,0.0678,0.0682,0.5063,-43.2188,-11.175,,adl
9.513882,-0.018,-0.0781,0.9827,0.0889,0.1129,-0.3009,0.0485,0.0678,0.0682,0.5063,-43.2188,-11.175,,adl
9.515977,-0.018,-0.0781,0.9827,0.0889,0.1129,-0.3009,0.0388,-0.0628,0.0499,0.5063,-43.2188,-11.175,,adl
9.531686,-0.018,-0.0781,0.9827,0.1224,0.1479,-0.3304,0.0388,-0.0628,0.0499,0.5063,-43.2188,-11.175,,adl
9.54297,-0.018,-0.0781,0.9827,0.1224,0.1479,-0.3304,0.0388,-0.0628,0.0499,0.3188,-43.1063,-11.2688,,adl
9.549783,-0.0089,-0.0742,0.9697,0.1224,0.1479,-0.3304,0.0388,-0.0628,0.0499,0.3188,-43.1063,-11.2688,,adl
9.5541,-0.0089,-0.0742,0.9697,0.1526,0.1846,-0.2512,0.0388,-0.0628,0.0499,0.3188,-43.1063,-11.2688,,adl
9.569687,-0.0089,-0.0742,0.9697,0.2109,0.1112,-0.037,0.0388,-0.0628,0.0499,0.3188,-43.1063,-11.2688,,adl
9.58039,-0.0089,-0.0742,0.9697,0.2109,0.1112,-0.037,-0.0785,0.0495,0.0169,0.3188,-43.1063,-11.2688,,adl
9.589867,-0.0089,-0.0742,0.9697,0.181,0.1496,0.3187,-0.0785,0.0495,0.0169,0.3188,-43.1063,-11.2688,,adl
9.597607,-0.0082,-0.0825,1.0317,0.181,0.1496,0.3187,-0.0785,0.0495,0.0169,0.3188,-43.1063,-11.2688,,adl
9.603103,-0.0082,-0.0825,1.0317,0.181,0.1496,0.3187,-0.0785,0.0495,0.0169,0.225,-43.3313,-10.8563,,adl
9.608057,-0.0082,-0.0825,1.0317,0.1841,0.1042,0.3932,-0.0785,0.0495,0.0169,0.225,-43.3313,-10.8563,,adl
9.627254,-0.0082,-0.0825,1.0317,0.1238,0.0835,0.0739,-0.0785,0.0495,0.0169,0.225,-43.3313,-10.8563,,adl
9.640438,-0.0082,-0.0825,1.0317,0.1238,0.0835,0.0739,0.0437,-0.047,-0.0356,0.225,-43.3313,-10.8563,,adl
9.648472,-0.0187,-0.0852,0.9694,0.1238,0.0835,0.0739,0.0437,-0.047,-0.0356,0.225,-43.3313,-10.8563,,adl
9.652608,-0.0187,-0.0852,0.9694,0.044,0.0896,-0.2527,0.0437,-0.047,-0.0356,0.225,-43.3313,-10.8563,,adl
9.663069,-0.0187,-0.0852,0.9694,0.044,0.0896,-0.2527,0.0437,-0.047,-0.0356,0.525,-43.5375,-10.65,,adl
9.665016,-0.0187,-0.0852,0.9694,-0.0551,0.0827,-0.2694,0.0437,-0.047,-0.0356,0.525,-43.5375,-10.65,,adl
9.68462,-0.0187,-0.0852,0.9694,-0.0113,0.0341,-0.1177,0.0437,-0.047,-0.0356,0.525,-43.5375,-10.65,,adl
9.693093,-0.0245,-0.0889,0.9956,-0.0113,0.0341,-0.1177,0.0437,-0.047,-0.0356,0.525,-43.5375,-10.65,,adl
9.703346,-0.0245,-0.0889,0.9956,-0.0113,0.0341,-0.1177,-0.0296,0.0067,-0.0136,0.525,-43.5375,-10.65,,adl
9.704694,-0.0245,-0.0889,0.9956,0.0326,0.0836,0.0027,-0.0296,0.0067,-0.0136,0.525,-43.5375,-10.65,,adl
9.723547,-0.0245,-0.0889,0.9956,0.0354,0.1012,0.0318,-0.0296,0.0067,-0.0136,0.525,-43.5375,-10.65,,adl
9.726661,-0.0245,-0.0889,0.9956,0.0354,0.1012,0.0318,-0.0296,0.0067,-0.0136,0.8063,-43.35,-10.7625,,adl
9.741115,-0.0267,-0.092,1.0083,0.0354,0.1012,0.0318,-0.0296,0.0067,-0.0136,0.8063,-43.35,-10.7625,,adl
9.744922,-0.0267,-0.092,1.0083,-0.0424,0.0484,0.1303,-0.0296,0.0067,-0.0136,0.8063,-43.35,-10.7625,,adl
9.761442,-0.0267,-0.092,1.0083,-0.0694,0.0103,0.1807,-0.0296,0.0067,-0.0136,0.8063,-43.35,-10.7625,,adl
9.765227,-0.0267,-0.092,1.0083,-0.0694,0.0103,0.1807,-0.004,-0.0628,-0.0099,0.8063,-43.35,-10.7625,,adl
9.780163,-0.0267,-0.092,1.0083,-0.014,-0.0014,0.1207,-0.004,-0.0628,-0.0099,0.8063,-43.35,-10.7625,,adl
9.782743,-0.0267,-0.092,1.0083,-0.014,-0.0014,0.1207,-0.004,-0.0628,-0.0099,0.7125,-43.425,-11.175,,adl
9.788394,-0.0218,-0.091,1.0056,-0.014,-0.0014,0.1207,-0.004,-0.0628,-0.0099,0.7125,-43.425,-11.175,,adl
9.799163,-0.0218,-0.091,1.0056,-0.0077,0.0916,0.1209,-0.004,-0.0628,-0.0099,0.7125,-43.425,-11.175,,adl
9.818381,-0.0218,-0.091,1.0056,0.0531,0.0101,0.3081,-0.004,-0.0628,-0.0099,0.7125,-43.425,-11.175,,adl
9.826289,-0.0218,-0.091,1.0056,0.0531,0.0101,0.3081,0.0058,0.052,0.0157,0.7125,-43.425,-11.175,,adl
9.83628,-0.0245,-0.0891,1.0195,0.0531,0.0101,0.3081,0.0058,0.052,0.0157,0.7125,-43.425,-11.175,,adl
9.837845,-0.0245,-0.0891,1.0195,-0.0108,0.0821,0.2411,0.0058,0.052,0.0157,0.7125,-43.425,-11.175,,adl
9.842587,-0.0245,-0.0891,1.0195,-0.0108,0.0821,0.2411,0.0058,0.052,0.0157,0.4125,-43.5375,-10.7438,,adl
9.856936,-0.0245,-0.0891,1.0195,0.0167,0.0544,0.0275,0.0058,0.052,0.0157,0.4125,-43.5375,-10.7438,,adl
9.875904,-0.0245,-0.0891,1.0195,0.0046,0.1001,-0.124,0.0058,0.052,0.0157,0.4125,-43.5375,-10.7438,,adl
9.88447,-0.018,-0.0893,0.9816,0.0046,0.1001,-0.124,0.0058,0.052,0.0157,0.4125,-43.5375,-10.7438,,adl
9.889638,-0.018,-0.0893,0.9816,0.0046,0.1001,-0.124,0.0315,0.0507,0.0291,0.4125,-43.5375,-10.7438,,adl
9.895904,-0.018,-0.0893,0.9816,0.0813,0.1058,-0.1818,0.0315,0.0507,0.0291,0.4125,-43.5375,-10.7438,,adl
9.902441,-0.018,-0.0893,0.9816,0.0813,0.1058,-0.1818,0.0315,0.0507,0.0291,0.4125,-43.125,-11.1562,,adl
9.913648,-0.018,-0.0893,0.9816,0.0899,0.1158,-0.2156,0.0315,0.0507,0.0291,0.4125,-43.125,-11.1562,,adl
9.932951,-0.0243,-0.0796,0.9785,0.0899,0.1158,-0.2156,0.0315,0.0507,0.0291,0.4125,-43.125,-11.1562,,adl
9.938316,-0.0243,-0.0796,0.9785,0.0308,0.1482,-0.1627,0.0315,0.0507,0.0291,0.4125,-43.125,-11.1562,,adl
9.951261,-0.0243,-0.0796,0.9785,0.0308,0.1482,-0.1627,-0.0503,0.0067,0.0146,0.4125,-43.125,-11.1562,,adl
9.953076,-0.0243,-0.0796,0.9785,0.0667,0.0915,-0.0159,-0.0503,0.0067,0.0146,0.4125,-43.125,-11.1562,,adl
9.963114,-0.0243,-0.0796,0.9785,0.0667,0.0915,-0.0159,-0.0503,0.0067,0.0146,0.9188,-43.4062,-11.4938,,adl
9.970657,-0.0243,-0.0796,0.9785,0.1234,0.1111,0.2557,-0.0503,0.0067,0.0146,0.9188,-43.4062,-11.4938,,adl
9.979819,-0.015,-0.0871,1.0324,0.1234,0.1111,0.2557,-0.0503,0.0067,0.0146,0.9188,-43.4062,-11.4938,,adl
9.991766,-0.015,-0.0871,1.0324,0.0791,0.0355,0.4679,-0.0503,0.0067,0.0146,0.9188,-43.4062,-11.4938,,adl
10.010143,-0.015,-0.0871,1.0324,-0.1367,-0.1198,0.3202,-0.0503,0.0067,0.0146,0.9188,-43.4062,-11.4938,,adl
10.014556,-0.015,-0.0871,1.0324,-0.1367,-0.1198,0.3202,0.067,0.0642,0.0609,0.9188,-43.4062,-11.4938,,adl
10.025195,-0.015,-0.0871,1.0324,-0.1367,-0.1198,0.3202,0.067,0.0642,0.0609,0.4125,-43.2188,-11.1562,,adl
10.027487,-0.0282,-0.0977,1.0223,-0.1367,-0.1198,0.3202,0.067,0.0642,0.0609,0.4125,-43.2188,-11.1562,,adl
10.028598,-0.0282,-0.0977,1.0223,0.0409,-0.0165,0.2685,0.067,0.0642,0.0609,0.4125,-43.2188,-11.1562,,adl
10.048088,-0.0282,-0.0977,1.0223,-0.0042,0.0636,0.3653,0.067,0.0642,0.0609,0.4125,-43.2188,-11.1562,,adl
10.067368,-0.0282,-0.0977,1.0223,-0.1184,0.0889,-0.0581,0.067,0.0642,0.0609,0.4125,-43.2188,-11.1562,,adl
10.075705,-0.0397,-0.0796,0.9829,-0.1184,0.0889,-0.0581,0.067,0.0642,0.0609,0.4125,-43.2188,-11.1562,,adl
10.07698,-0.0397,-0.0796,0.9829,-0.1184,0.0889,-0.0581,0.1988,-0.1313,-0.0001,0.4125,-43.2188,-11.1562,,adl
10.0825,-0.0397,-0.0796,0.9829,-0.1184,0.0889,-0.0581,0.1988,-0.1313,-0.0001,0.6188,-43.5563,-10.4438,,adl
10.085743,-0.0397,-0.0796,0.9829,0.0762,0.0596,-0.1146,0.1988,-0.1313,-0.0001,0.6188,-43.5563,-10.4438,,adl
10.105152,-0.0397,-0.0796,0.9829,0.0305,0.0831,0.0836,0.1988,-0.1313,-0.0001,0.6188,-43.5563,-10.4438,,adl
10.124272,-0.0421,-0.0505,1.0009,0.0305,0.0831,0.0836,0.1988,-0.1313,-0.0001,0.6188,-43.5563,-10.4438,,adl
10.128617,-0.0421,-0.0505,1.0009,-0.0594,0.2347,0.0434,0.1988,-0.1313,-0.0001,0.6188,-43.5563,-10.4438,,adl
10.137219,-0.0421,-0.0505,1.0009,-0.0594,0.2347,0.0434,-0.0125,-0.069,0.0659,0.6188,-43.5563,-10.4438,,adl
10.142714,-0.0421,-0.0505,1.0009,0.1977,0.1046,0.4162,-0.0125,-0.069,0.0659,0.6188,-43.5563,-10.4438,,adl
10.144059,-0.0421,-0.0505,1.0009,0.1977,0.1046,0.4162,-0.0125,-0.069,0.0659,0.6938,-43.3688,-10.4438,,adl
10.162693,-0.0421,-0.0505,1.0009,0.2145,0.014,0.44,-0.0125,-0.069,0.0659,0.6938,-43.3688,-10.4438,,adl
10.173676,0.0079,-0.0808,1.0012,0.2145,0.014,0.44,-0.0125,-0.069,0.0659,0.6938,-43.3688,-10.4438,,adl
